0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
5.000000e-05	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.000000e-04	7.753435e-16	7.753435e-16	7.753435e-16	7.753435e-16	7.753435e-16	7.753435e-16	7.753435e-16	7.753435e-16	7.753435e-16	
1.500000e-04	1.547880e-15	1.547880e-15	1.547880e-15	1.547880e-15	1.547880e-15	1.547880e-15	1.547880e-15	1.547880e-15	1.547880e-15	
2.000000e-04	2.317620e-15	2.317620e-15	2.317620e-15	2.317620e-15	2.317620e-15	2.317620e-15	2.317620e-15	2.317620e-15	2.317620e-15	
2.500000e-04	3.084574e-15	3.084574e-15	3.084574e-15	3.084574e-15	3.084574e-15	3.084574e-15	3.084574e-15	3.084574e-15	3.084574e-15	
3.000000e-04	3.848751e-15	3.848751e-15	3.848751e-15	3.848751e-15	3.848751e-15	3.848751e-15	3.848751e-15	3.848751e-15	3.848751e-15	
3.500000e-04	4.610162e-15	4.610162e-15	4.610162e-15	4.610162e-15	4.610162e-15	4.610162e-15	4.610162e-15	4.610162e-15	4.610162e-15	
4.000000e-04	5.368816e-15	5.368817e-15	5.368816e-15	5.368816e-15	5.368816e-15	5.368816e-15	5.368816e-15	5.368816e-15	5.368816e-15	
4.500000e-04	6.124725e-15	6.124725e-15	6.124724e-15	6.124724e-15	6.124724e-15	6.124724e-15	6.124724e-15	6.124724e-15	6.124724e-15	
5.000000e-04	6.877897e-15	6.877898e-15	6.877896e-15	6.877896e-15	6.877896e-15	6.877896e-15	6.877896e-15	6.877896e-15	6.877896e-15	
5.500000e-04	7.628342e-15	7.628344e-15	7.628341e-15	7.628341e-15	7.628341e-15	7.628342e-15	7.628341e-15	7.628341e-15	7.628341e-15	
6.000000e-04	8.376071e-15	8.376074e-15	8.376069e-15	8.376069e-15	8.376069e-15	8.376070e-15	8.376069e-15	8.376069e-15	8.376069e-15	
6.500000e-04	9.121093e-15	9.121098e-15	9.121091e-15	9.121091e-15	9.121091e-15	9.121092e-15	9.121091e-15	9.121091e-15	9.121091e-15	
7.000000e-04	9.863419e-15	9.863425e-15	9.863416e-15	9.863416e-15	9.863416e-15	9.863417e-15	9.863416e-15	9.863416e-15	9.863416e-15	
7.500000e-04	1.060306e-14	1.060307e-14	1.060305e-14	1.060305e-14	1.060305e-14	1.060306e-14	1.060305e-14	1.060305e-14	1.060305e-14	
